finding_id,title,severity,host,rule,oval_id,scan_class,os,triage_should_remediate,triage_risk_level,triage_reason,triage_requires_human_review,triage_estimated_impact,triage_estimated_complexity,final_status,remediated_at_round,total_attempts,attempt_1_commands,attempt_1_scan_passed,attempt_1_success,attempt_1_error_summary,attempt_1_duration_s,attempt_1_scan_duration_s,attempt_2_commands,attempt_2_scan_passed,attempt_2_success,attempt_2_error_summary,attempt_2_duration_s,attempt_2_scan_duration_s,attempt_3_commands,attempt_3_scan_passed,attempt_3_success,attempt_3_error_summary,attempt_3_duration_s,attempt_3_scan_duration_s,review_approve,review_is_optimal,review_security_score,review_feedback,review_concerns,qa_safe,qa_verdict_reason,qa_side_effects,qa_regression_detected,qa_recommendation,qa_validation_duration_s,total_duration_s,llm_calls,llm_errors,llm_duration_s,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,triage_llm_calls,triage_tokens,triage_cost_usd,triage_duration_s,remedy_llm_calls,remedy_tokens,remedy_cost_usd,remedy_duration_s,review_llm_calls,review_tokens,review_cost_usd,review_duration_s,qa_llm_calls,qa_tokens,qa_cost_usd,qa_duration_s,triage_model,remedy_model,review_model,qa_model
enable_dracut_fips_module,Enable Dracut FIPS Module,3,localhost,enable_dracut_fips_module,xccdf_org.ssgproject.content_rule_enable_dracut_fips_module,compliance,localhost.localdomain,False,critical,"The finding description explicitly states that enabling FIPS mode on a preexisting system is not supported and that if the rule fails on an installed system, it is a permanent finding. Modifying dracut configurations to enable FIPS involves kernel-level changes and boot-time modules which can lead to boot failure or system instability if not handled during initial installation.",False,reboot required; Kernel-level configuration change; Potential for boot failure; FIPS mode enablement is not supported on preexisting systems; Changes affect the initramfs/boot process,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8547446727752686,1,0,5.843,710,316,1026,0.000219,1,1026,0.000219,5.843,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
enable_fips_mode,Enable FIPS Mode,3,localhost,enable_fips_mode,xccdf_org.ssgproject.content_rule_enable_fips_mode,compliance,localhost.localdomain,False,critical,Enabling FIPS mode is a fundamental change to the system's cryptographic subsystem and kernel behavior. The finding description explicitly states that enabling FIPS mode on a preexisting system is not supported and requires kernel-level changes. Such changes can break existing applications that rely on non-compliant cryptographic algorithms and can lead to system instability or boot failure.,False,reboot required; Kernel parameter changes; Cryptographic policy enforcement; Potential breakage of non-FIPS compliant applications; System instability during boot,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.595797061920166,1,0,5.591,850,298,1148,0.00023,1,1148,0.00023,5.591,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
sysctl_crypto_fips_enabled,Set kernel parameter 'crypto.fips_enabled' to 1,3,localhost,sysctl_crypto_fips_enabled,xccdf_org.ssgproject.content_rule_sysctl_crypto_fips_enabled,compliance,localhost.localdomain,False,critical,"The description explicitly states that enabling FIPS mode on a preexisting system is not supported and requires a kernel boot flag (fips=1) during installation. Attempting to force this on a running system can lead to unpredictable cryptographic behavior or system instability, and the rule itself notes that if it fails on an installed system, it is a permanent finding that cannot be fixed via standard remediation.",False,reboot required; FIPS mode changes core cryptographic provider behavior; Requires kernel boot parameter changes not supported post-installation; Potential for system instability or application failure due to restricted algorithms,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.304256677627563,1,0,10.294,754,330,1084,0.00023,1,1084,0.00023,10.294,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
installed_OS_is_vendor_supported,The Installed Operating System Is Vendor Supported,3,localhost,installed_OS_is_vendor_supported,xccdf_org.ssgproject.content_rule_installed_OS_is_vendor_supported,compliance,localhost.localdomain,False,medium,This finding is a compliance check regarding the lifecycle status of the OS. It cannot be 'remediated' via a technical configuration change or script; it requires a human to verify the support contract or upgrade the OS to a supported version if it is End-of-Life.,True,Cannot be automated via configuration management; Remediation may involve a full OS upgrade/reinstall,low,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.682395935058594,1,0,9.677,628,276,904,0.000192,1,904,0.000192,9.677,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
partition_for_var_tmp,Ensure /var/tmp Located On Separate Partition,2,localhost,partition_for_var_tmp,xccdf_org.ssgproject.content_rule_partition_for_var_tmp,compliance,localhost.localdomain,False,critical,Filesystem/partition/mount-option changes can break boot or services and should not be auto-remediated.,False,reboot required; filesystems affected; filesystems/partitioning; service disruption risk,high,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033452510833740234,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
accounts_authorized_local_users,Only Authorized Local User Accounts Exist on Operating System,2,localhost,accounts_authorized_local_users,xccdf_org.ssgproject.content_rule_accounts_authorized_local_users,compliance,localhost.localdomain,False,medium,"The remediation involves deleting user accounts. If an automated process or an administrator deletes a service account or a user currently being used for remote access (SSH) or application execution, it will cause immediate service disruption or loss of access. A human must verify the list of users before deletion.",True,authentication/authorization affected; Accidental deletion of service accounts; Accidental deletion of administrative/SSH accounts; Disruption of application dependencies relying on specific local users,medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768446207046509,1,0,3.761,728,299,1027,0.000214,1,1027,0.000214,3.761,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
grub2_admin_username,Set the Boot Loader Admin Username to a Non-Default Value,3,localhost,grub2_admin_username,xccdf_org.ssgproject.content_rule_grub2_admin_username,compliance,localhost.localdomain,False,critical,"This finding involves modifying the GRUB2 bootloader configuration and generating a new grub.cfg. Any error in bootloader configuration or failure to correctly set the superuser/password can result in a system that is unbootable or inaccessible via the console, requiring physical/out-of-band recovery. Per policy, changes to the bootloader are classified as too dangerous to remediate automatically.",False,reboot required; authentication/authorization affected; filesystems affected; Potential for system boot failure; Risk of losing console access to the bootloader; Requires manual verification of grub.cfg generation,medium,discarded,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4292423725128174,1,0,3.423,791,306,1097,0.000225,1,1097,0.000225,3.423,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
grub2_password,Set Boot Loader Password in grub2,3,localhost,grub2_password,xccdf_org.ssgproject.content_rule_grub2_password,compliance,localhost.localdomain,False,medium,"While setting a GRUB2 password is a standard hardening step, it involves the bootloader configuration. If the password is lost or the configuration is corrupted during the process, the system may become unbootable or require physical/console access to recover, potentially leading to downtime.",True,authentication/authorization affected; Potential for bootloader misconfiguration; Risk of lockout from boot-time menu editing if password is lost,low,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.624622344970703,1,0,3.616,638,264,902,0.000189,1,902,0.000189,3.616,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
network_configure_name_resolution,Configure Multiple DNS Servers in /etc/resolv.conf,2,localhost,network_configure_name_resolution,xccdf_org.ssgproject.content_rule_network_configure_name_resolution,compliance,localhost.localdomain,False,medium,"While adding DNS servers is generally safe, modifying /etc/resolv.conf can lead to immediate loss of network connectivity or name resolution if incorrect IP addresses are provided. In modern RHEL 9 systems, /etc/resolv.conf is often managed by NetworkManager or systemd-resolved; manual edits may be overwritten or cause conflicts with the network management stack.",True,networking affected; Potential loss of network connectivity if incorrect DNS IPs are used; Conflict with network management services (NetworkManager/systemd-resolved); Potential breakage of service discovery/name resolution,low,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731321573257446,1,0,4.725,835,321,1156,0.000237,1,1156,0.000237,4.725,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
sysctl_user_max_user_namespaces_no_remediation,Disable the use of user namespaces,2,localhost,sysctl_user_max_user_namespaces_no_remediation,xccdf_org.ssgproject.content_rule_sysctl_user_max_user_namespaces_no_remediation,compliance,localhost.localdomain,False,medium,"While the sysctl change itself is a simple configuration edit, disabling user namespaces can break container runtimes (like Podman or Docker) and certain sandboxing features in applications. The description explicitly warns that containers require a non-zero value, necessitating a manual check of the workload environment before application.",True,"Potential breakage of containerized workloads (Podman, Docker); Disruption of application sandboxing mechanisms",medium,requires_human_review,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53669810295105,1,0,4.53,682,289,971,0.000204,1,971,0.000204,4.53,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it,google/gemma-4-26b-a4b-it
